Timestamp,PnL,Win Count,Loss Count,Position,Entry,Stoploss,Takeprofit
2025-01-31 11:50:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 11:55:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 12:00:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 12:05:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 12:10:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 12:15:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 12:20:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 12:25:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 12:30:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 12:35:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 12:40:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 12:45:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 12:50:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 12:55:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 13:00:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 13:05:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 13:10:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 13:15:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 13:20:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 13:25:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 13:30:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 13:35:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 13:40:00,-2.0511675933747027,1,3,long,0.05784,0.05666571428571429,0.06018857142857143
2025-01-31 13:45:00,-4.1492454633608755,1,4,,,,
2025-01-31 13:50:00,-4.1492454633608755,1,4,,,,
2025-01-31 13:55:00,-4.1492454633608755,1,4,,,,
2025-01-31 14:00:00,-4.1492454633608755,1,4,,,,
2025-01-31 14:05:00,-4.1492454633608755,1,4,,,,
2025-01-31 14:10:00,-4.1492454633608755,1,4,,,,
2025-01-31 14:15:00,-4.1492454633608755,1,4,,,,
2025-01-31 14:20:00,-4.1492454633608755,1,4,,,,
2025-01-31 14:25:00,-4.1492454633608755,1,4,,,,
2025-01-31 14:30:00,-4.1492454633608755,1,4,,,,
2025-01-31 14:35:00,-4.1492454633608755,1,4,,,,
2025-01-31 14:40:00,-4.1492454633608755,1,4,,,,
2025-01-31 14:45:00,-4.1492454633608755,1,4,,,,
2025-01-31 14:50:00,-4.1492454633608755,1,4,,,,
2025-01-31 14:55:00,-4.1492454633608755,1,4,,,,
2025-01-31 15:00:00,-4.1492454633608755,1,4,,,,
2025-01-31 15:05:00,-4.1492454633608755,1,4,,,,
2025-01-31 15:10:00,-4.1492454633608755,1,4,,,,
2025-01-31 15:15:00,-4.1492454633608755,1,4,,,,
2025-01-31 15:20:00,-4.1492454633608755,1,4,,,,
2025-01-31 15:25:00,-4.1492454633608755,1,4,,,,
2025-01-31 15:30:00,-4.1492454633608755,1,4,,,,
2025-01-31 15:35:00,-4.1492454633608755,1,4,,,,
2025-01-31 15:40:00,-4.1492454633608755,1,4,,,,
2025-01-31 15:45:00,-4.1492454633608755,1,4,,,,
2025-01-31 15:50:00,-4.1492454633608755,1,4,,,,
2025-01-31 15:55:00,-4.1492454633608755,1,4,,,,
2025-01-31 16:00:00,-4.1492454633608755,1,4,,,,
2025-01-31 16:05:00,-4.1492454633608755,1,4,,,,
2025-01-31 16:10:00,-4.1492454633608755,1,4,,,,
2025-01-31 16:15:00,-4.1492454633608755,1,4,,,,
2025-01-31 16:20:00,-4.1492454633608755,1,4,,,,
2025-01-31 16:25:00,-4.1492454633608755,1,4,,,,
2025-01-31 16:30:00,-4.1492454633608755,1,4,,,,
2025-01-31 16:35:00,-4.1492454633608755,1,4,,,,
2025-01-31 16:40:00,-4.1492454633608755,1,4,,,,
2025-01-31 16:45:00,-4.1492454633608755,1,4,long,0.05526,0.05439107142857143,0.05699785714285714
2025-01-31 16:50:00,-4.1492454633608755,1,4,long,0.05526,0.05439107142857143,0.05699785714285714
2025-01-31 16:55:00,-4.1492454633608755,1,4,long,0.05526,0.05439107142857143,0.05699785714285714
2025-01-31 17:00:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 17:05:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 17:10:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 17:15:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 17:20:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 17:25:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 17:30:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 17:35:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 17:40:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 17:45:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 17:50:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 17:55:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 18:00:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 18:05:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 18:10:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 18:15:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 18:20:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 18:25:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 18:30:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 18:35:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 18:40:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 18:45:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 18:50:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 18:55:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 19:00:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 19:05:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 19:10:00,-5.76591368630694,1,5,long,0.05437,0.05336285714285714,0.05638428571428571
2025-01-31 19:15:00,-1.3945996712250928,2,5,,,,
2025-01-31 19:20:00,-1.3945996712250928,2,5,,,,
2025-01-31 19:25:00,-1.3945996712250928,2,5,,,,
2025-01-31 19:30:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 19:35:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 19:40:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 19:45:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 19:50:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 19:55:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 20:00:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 20:05:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 20:10:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 20:15:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 20:20:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 20:25:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 20:30:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 20:35:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 20:40:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 20:45:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 20:50:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 20:55:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 21:00:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 21:05:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 21:10:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 21:15:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 21:20:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 21:25:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 21:30:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 21:35:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 21:40:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 21:45:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 21:50:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 21:55:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 22:00:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 22:05:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 22:10:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 22:15:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 22:20:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 22:25:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 22:30:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 22:35:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 22:40:00,-1.3945996712250928,2,5,short,0.05709,0.058125,0.05502
2025-01-31 22:45:00,4.50226056699527,3,5,long,0.05372,0.05238821428571428,0.05638357142857143
2025-01-31 22:50:00,4.50226056699527,3,5,long,0.05372,0.05238821428571428,0.05638357142857143
2025-01-31 22:55:00,4.50226056699527,3,5,long,0.05372,0.05238821428571428,0.05638357142857143
2025-01-31 23:00:00,4.50226056699527,3,5,long,0.05372,0.05238821428571428,0.05638357142857143
2025-01-31 23:05:00,4.50226056699527,3,5,long,0.05372,0.05238821428571428,0.05638357142857143
2025-01-31 23:10:00,4.50226056699527,3,5,long,0.05372,0.05238821428571428,0.05638357142857143
2025-01-31 23:15:00,4.50226056699527,3,5,long,0.05372,0.05238821428571428,0.05638357142857143
2025-01-31 23:20:00,4.50226056699527,3,5,long,0.05372,0.05238821428571428,0.05638357142857143
2025-01-31 23:25:00,4.50226056699527,3,5,long,0.05372,0.05238821428571428,0.05638357142857143
2025-01-31 23:30:00,4.50226056699527,3,5,long,0.05372,0.05238821428571428,0.05638357142857143
2025-01-31 23:35:00,4.50226056699527,3,5,long,0.05372,0.05238821428571428,0.05638357142857143
2025-01-31 23:40:00,10.546048876749557,4,5,,,,
2025-01-31 23:45:00,10.546048876749557,4,5,,,,
2025-01-31 23:50:00,10.546048876749557,4,5,,,,
2025-01-31 23:55:00,10.546048876749557,4,5,,,,
2025-02-01 00:00:00,10.546048876749557,4,5,,,,
2025-02-01 00:05:00,10.546048876749557,4,5,,,,
2025-02-01 00:10:00,10.546048876749557,4,5,,,,
2025-02-01 00:15:00,10.546048876749557,4,5,,,,
2025-02-01 00:20:00,10.546048876749557,4,5,,,,
2025-02-01 00:25:00,10.546048876749557,4,5,,,,
2025-02-01 00:30:00,10.546048876749557,4,5,,,,
2025-02-01 00:35:00,10.546048876749557,4,5,,,,
2025-02-01 00:40:00,10.546048876749557,4,5,,,,
2025-02-01 00:45:00,10.546048876749557,4,5,,,,
2025-02-01 00:50:00,10.546048876749557,4,5,,,,
2025-02-01 00:55:00,10.546048876749557,4,5,,,,
2025-02-01 01:00:00,10.546048876749557,4,5,,,,
2025-02-01 01:05:00,10.546048876749557,4,5,,,,
2025-02-01 01:10:00,10.546048876749557,4,5,,,,
2025-02-01 01:15:00,10.546048876749557,4,5,,,,
2025-02-01 01:20:00,10.546048876749557,4,5,,,,
2025-02-01 01:25:00,10.546048876749557,4,5,,,,
2025-02-01 01:30:00,10.546048876749557,4,5,,,,
2025-02-01 01:35:00,10.546048876749557,4,5,,,,
2025-02-01 01:40:00,10.546048876749557,4,5,,,,
2025-02-01 01:45:00,10.546048876749557,4,5,,,,
2025-02-01 01:50:00,10.546048876749557,4,5,long,0.05226,0.05139,0.054
2025-02-01 01:55:00,10.546048876749557,4,5,long,0.05226,0.05139,0.054
2025-02-01 02:00:00,8.339413094124225,4,6,long,0.05111,0.050075,0.05318
2025-02-01 02:05:00,8.339413094124225,4,6,long,0.05111,0.050075,0.05318
2025-02-01 02:10:00,8.339413094124225,4,6,long,0.05111,0.050075,0.05318
2025-02-01 02:15:00,8.339413094124225,4,6,long,0.05111,0.050075,0.05318
2025-02-01 02:20:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 02:25:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 02:30:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 02:35:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 02:40:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 02:45:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 02:50:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 02:55:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 03:00:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 03:05:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 03:10:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 03:15:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 03:20:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 03:25:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 03:30:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 03:35:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 03:40:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 03:45:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 03:50:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 03:55:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 04:00:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 04:05:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 04:10:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 04:15:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 04:20:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 04:25:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 04:30:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 04:35:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 04:40:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 04:45:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 04:50:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 04:55:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 05:00:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 05:05:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 05:10:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 05:15:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 05:20:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 05:25:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 05:30:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 05:35:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 05:40:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 05:45:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 05:50:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 05:55:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 06:00:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 06:05:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 06:10:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 06:15:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 06:20:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 06:25:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 06:30:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 06:35:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 06:40:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 06:45:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 06:50:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 06:55:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 07:00:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 07:05:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 07:10:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 07:15:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 07:20:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 07:25:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 07:30:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 07:35:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 07:40:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 07:45:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 07:50:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 07:55:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 08:00:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 08:05:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 08:10:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 08:15:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 08:20:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 08:25:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 08:30:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 08:35:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 08:40:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 08:45:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 08:50:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 08:55:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 09:00:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 09:05:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 09:10:00,6.044132894554661,4,7,long,0.04994,0.04868321428571428,0.052453571428571426
2025-02-01 09:15:00,11.304352478054863,5,7,short,0.05257,0.053501071428571426,0.050707857142857145
